audienceId,id,name
303760,307985,Des 2nd Segment
303760,307984,CM 2nd segment
303760,307983,JH 2nd Segment
303760,307982,MLW Second Segment
303760,307981,Chud test 2
303760,307980,IC Second Segment
303760,307976,My first segment
303760,307975,Des first segment
303760,307974,Chud Test Segment 1
303760,307973,JH First Segment
303760,307972,[TEST] AP First Segment
303760,307971,IC First Segment
303760,307970,MLW first segment
303760,307969,JY segment #1 - Demos
303760,306794,mlw
303760,294078,testing (Copy)
303760,293026,Salesforce-Opportunity-100334518 MRket NY July 2018 - ITC
303760,292941,Salesforce- Account-100334518 MRket NY July 2018 - ITC
303760,282349,testing
303760,276013,test
303760,274593,domain-check
303760,156151,100SYSTEM - Job Function Other
303760,156150,100SYSTEM - Job Function Purchasing
303760,156149,Fashion Event Extension 2023-01
303760,156146,100SYSTEM MagicPopupOpdown
303760,156145,100SYSTEM - Unknown Profiles
303760,156144,100SYSTEM - Known Profiles
303760,156143,000TEMPLATE - Marketable Audience
303760,156135,100SYSTEM - Job Level Senior
303760,156134,100SYSTEM - 3rd Party Consent Given
303760,156133,100SYSTEM - 3rd Party Consent Removed
303760,156132,100SYSTEM - 1st Party Consent Removed
303760,156131,100SYSTEM - 1st Party Consent Given
303760,156130,100SYSTEM - Sanctioned Countries
303760,156129,100SYSTEM - Internal Email Domains
303760,156128,100SYSTEM - Do Not Email
303760,117689,Licensing-Fashion Data Sharing_Audience3
303760,117683,Licensing-Fashion Data Sharing_Audience2
303760,117673,Licensing-Fashion Data Sharing_Audience1
303760,113725,K&M - Fashion
303760,113593,test
303760,100352,ID Test
303760,98641,Email Activity
303760,93305,Preference
303760,91599,Transaction Property Test
303760,91176,MAGIC New York September 2023
303760,91173,COTERIE New York September 2023
303760,91172,Sourcing@MAGIC Las Vegas February 2022
303760,91171,SOURCING@MAGIC Las Vegas August 2022
303760,91170,PROJECT Womens Las Vegas February 2022
303760,91169,Project Womens Las Vegas August 2022
303760,91168,PROJECT New York July 2022
303760,91166,PROJECT New York January 2022
303760,91165,Project Mens Las Vegas August 2022
303760,91164,MAGIC Womens Las Vegas February 2022
303760,91163,MAGIC Womens Las Vegas August 2022
303760,91162,MAGIC New York September 2022
303760,91161,MAGIC New York February 2022
303760,91159,MAGIC Nashville May 2022
303760,91158,MAGIC Mens Las Vegas February 2022
303760,91157,MAGIC Mens Las Vegas August 2022
303760,91156,Destination Miami July 2022
303760,91155,COTERIE New York September 2022
303760,91153,Sourcing@MAGIC Las Vegas August 2021
303760,91152,Sourcing Digital Event H1 2021
303760,91151,Project Miami July 2021
303760,91150,Project Las Vegas August 2021
303760,91149,MAGIC Orlando February 2021
303760,91134,MAGIC Las Vegas August 2021
303760,91133,Fashion Digital Event 2021
303760,91131,Destination Miami July 2021
303760,91121,COTERIE New York February 2022
303760,90916,FSH - Lead Gen - All Shows (Krithika)
303760,90914,Org Size Test
303760,90328,Fashion_contentview
303760,89513,Sourcing Digital Event H2 2022
303760,89512,Sourcing Digital Event H2 2021
303760,89511,Sourcing Digital Event H1 2023
303760,89510,Sourcing Digital Event H1 2022
303760,89509,Sourcing Digital Event H1 2021
303760,89508,Sourcing Digital Event 2020
303760,89504,PROJECT New York July 2022
303760,89503,PROJECT New York January 2023
303760,89502,PROJECT New York January 2022
303760,89501,PROJECT New York January 2020
303760,89500,Project Miami July 2021
303760,89499,Project July 2019
303760,89497,Project July 2017
303760,89496,Project January 2019
303760,89427,Project January 2018
303760,89426,Project January 2017
303760,89424,NY Womens September 2020
303760,89423,NY Womens September 2019
303760,89422,NY Womens September 2018
303760,89420,NY Womens September 2017
303760,89419,NY Womens May 2020
303760,89416,NY Womens May 2017
303760,89415,NY Womens June 2019
303760,89414,NY Womens June 2018
303760,89413,NY Womens January 2020
303760,89409,NY Womens January 2019
303760,89408,NY Womens January 2017
303760,89407,NY Womens February 2020
303760,89404,NY Womens February 2019
303760,89388,FSH - Lead Gen - All Shows
303760,89377,FSH - Nashville - Live Event Exhibitor
303760,89366,FSH - Precontract - Live Event Exhibitor
303760,89345,FSH - DIGITAL TRADE EVENT - Live Event Exhibitor
303760,89343,FSH - New York - Live Event Exhibitor
303760,89341,FSH - Transactional
303760,89330,NY Womens February 2017
303760,89329,NY Womens August 2019
303760,89328,NY Womens August 2017
303760,89327,NY Womens & Childrens January 2018
303760,89326,NY Womens & Childrens February 2018
303760,89325,NY Womens & CC Aug 2020
303760,89323,NY Women’s & Men’s July 2018
303760,89320,MAGIC Orlando February 2021
303760,89318,MAGIC Nashville May 2022
303760,89317,MAGIC Nashville April 2023
303760,89315,MAGIC Las Vegas February 2017
303760,89314,MAGIC Las Vegas August 2017
303760,89313,Las Vegas September 2020
303760,89312,Las Vegas February 2023
303760,89311,Las Vegas February 2022
303760,89309,Las Vegas February 2020
303760,89308,Las Vegas February 2019
303760,89307,Las Vegas February 2018
303760,89306,FSH - Miami - Live Event Exhibitor
303760,89305,Las Vegas August 2022
303760,89304,Las Vegas August 2021
303760,89303,Las Vegas August 2020
303760,89302,Las Vegas August 2019
303760,89301,Las Vegas August 2018
303760,89298,Childrens Club New York March 2019
303760,89297,FSH - Industry Insights - Content + Newsletter
303760,89295,New York Womens September 2023
303760,89294,New York Womens February 2023
303760,89293,New York Womens February 2022
303760,89292,Fashion Digital Event 2021
303760,89291,Destination Miami July 2022
303760,89290,Destination Miami July 2021
303760,89288,FSH - Las Vegas - Live Event Exhibitor
303760,89287,Destination Miami July 2020
303760,89286,Childrens Club New York August 2018
303760,89285,Childrens Club New York March 2017
303760,89281,FSH - All Brands - Newsletter
303760,89278,New York Womens September 2022
303760,89276,FSH - Sourcing - ALL Attendee
303760,89275,FSH - Fashion Frameworks - Newsletter
303760,89273,FSH - Sourcing - Live Event Attendee
303760,89271,FSH - Las Vegas - Live Event Attendee
303760,89267,FSH - All Brands - General Marketing
303760,89263,FSH - Branded - Digital Platforms
303760,89262,FSH - Miami - Live Event Attendee
303760,89261,FSH - Magic Popup - Live Event Attendee
303760,88953,FSH - New York City - Live Event Attendee- 12 months
303760,88951,FSH - New York City - Live Event Attendee- 6 months
303760,88946,FSH - Transactional
301429,395524,VF & MLW Audience Transaction Records with Flag Man
301429,395523,Emails without transactions MLW & VF <333333 Waaaaa
301429,395254,Count Request_TimS_BT_PBS Demo Overlap_02222024_Events&Media_Overlapping
301429,395253,Count Request_TimS_BT_PBS Demo Overlap_02222024_Events&Media
301429,395250,Count Request_TimS_PBS_BT Demo Overlap_02222024_Media&Events
301429,395241,WP_Tekscan_PEM_05_BT_EAUD_AA_20240223_2527259
301429,394593,WP_IgusInc_PEM_07_DN_EAUD_ND_20240223_2535814
301429,394591,Count Request_JonP_MDDI_Qmed_02212024
301429,394589,WP_INDOMIM_PEM_07_MDDI_EAUD_AC_20240223_2540685
301429,394581,"SPE Email - Plastics - St Louis, MO - Segmentation"
301429,394580,WS_ParkerHannafin_PEM_03_MDDI_EAUD_AC_20240223_2612002
301429,394474,WS_Epson_PEM_07_DN_EAUD_AC_20240223_2575060
301429,394317,WS_Parametric_PEM_03_BT_EAUD_KP_20240226_2187800
301429,394305,1303601583: 24_CUS_3rd_PT_Foam Expo_20230216
301429,394304,WP_Heartland_PEM_19_PD_EAUD_AC_20240222_2119052
301429,394299,1277450113: 24_CUS_3rd_PD_WorkForge_20240205
301429,394295,WP_Husky_PEM_08_PT_EAUD_ND_20240222_2537859
301429,394285,WP_CharlesRoss&Son_PEM_01_PBS_EAUD_KP_20240220_2485168
301429,394284,WP_NationalInstruments_30_DN_AC_20240222_2332707
301429,394283,WP_CharlesRoss&Son_PEM_02_PBS_EAUD_KP_20240222_2485168
301429,394271,SM_IME_Test2
301429,393595,IME West Marketable (Canada)
301429,393594,IME West Marketable (USA)
301429,393593,IME West Marketable
301429,393592,IME West Total
301429,393591,Battery US Marketable (Canada)
301429,393590,Battery US Marketable (USA)
301429,393589,Battery US Marketable
301429,393588,Battery US Total
301429,393587,Battery EU Marketable (Canada)
301429,393586,Battery EU Marketable (USA)
301429,393584,Battery EU Marketable
301429,393583,Battery EU Total
301429,393582,Minneapolis Marketable (Canada)
301429,393581,Minneapolis Marketable (USA)
301429,393580,Minneapolis Marketable
301429,393579,Minneapolis Total
301429,393578,IME South Marketable (Canada)
301429,393577,IME South Marketable (USA)
301429,393576,IME South Marketable
301429,393575,IME South Total
301429,393574,IME East Marketable (Canada)
301429,393573,IME East Marketable (USA)
301429,393572,IME East Marketable
301429,393570,IME East Total
301429,393569,Battery Marketable (Canada)
301429,393568,Battery Marketable (USA)
301429,393567,Battery Marketable
301429,393566,WP_IgusInc_PEM_06_DN_EAUD_ND_20240221_2535814
301429,393565,WP_INDOMIM_PEM_06_MDDI_EAUD_AC_20240221_2540685
301429,393562,Energy Storage Systems (Lily)
301429,393561,1303489585: 24_CUS_3rd_PT_SchrodingerInc._20240221_OR
301429,393558,PBS Marketable (Canada)
301429,393557,1303489585: 24_CUS_3rd_PT_SchrodingerInc._20240221_AND
301429,393556,PBS Marketable (USA)
301429,393555,PBS Marketable
301429,393549,PBS Total
301429,393540,Battery Total
301429,393539,Design Marketable (Canada)
301429,393527,Design Marketable (USA)
301429,393520,Design Marketable
301429,393494,Design Total
301429,393470,Packaging Marketable (Canada)
301429,393469,Packaging Marketable (USA)
301429,393463,Packaging Marketable
301429,393462,WS_Epson_PEM_06_DN_EAUD_AC_20240221_2575060
301429,393461,Packaging Total
301429,393458,Plastics Marketable (Canada)
301429,393457,Plastics Marketable (USA)
301429,393442,Plastics Marketable
301429,393425,Plastics Total
301429,393407,Medical Marketable (Canada)
301429,393406,Medical Marketable (USA)
301429,393382,Medical Marketable
301429,393373,Medical Total
301429,393296,WS_Parametric_PEM_02_BT_EAUD_KP_20240221_2187800
301429,393294,WP_Heartland_22_PT_EAUD_KP_20240221_2485100
301429,392405,999 FUC - Geolocation (Email)
301429,392404,999 - FUC - Geolocation (Digital)
301429,392403,999 - FUC - Refer a Friend
301429,392170,SO'D_Minneapolis
301429,391958,CDS Test
301429,389738,WP_Husky_PEM_07_PT_EAUD_ND_20240220_2537859
301429,389737,WS_MultipleClients_PEM_08_DN_EAUD_ND_20240217_2538800
301429,389731,WS_ParkerHannafin_PEM_02_MDDI_EAUD_AC_20240220_2612002
301429,389718,WP_Tekscan_PEM_04_BT_EAUD_AA_20240220_2527259
301429,389711,Count Request_MikeP_ACSWP_02162024
301429,389699,WP_Thrillworks_PEM_07_MDDI_EAUD_AA_20240220_2531409
301429,389104,IIRIS Target Test Segment
301429,389102,1301311099: 21_CUS_3rd_PBS_nVenia_20240220_TopUp (Copy)
301429,389099,1301311099: 21_CUS_3rd_PBS_nVenia_20240220_TopUp
301429,389098,WP_Heartland_PEM_18_PD_EAUD_AC_20240216_2119052
301429,389096,1301311099: 21_CUS_3rd_PBS_nVenia_20240220
301429,389094,Load Cells
301429,389093,1239490682: 21_CUS_3rd_PT_Bristol_20240220
301429,388799,WP_IgusInc_PEM_05_DN_EAUD_ND_20240216_2535814
301429,388796,1294036802: 24_CUS_Engel-PlasticsToday-Media_20240215
301429,388114,WP_Tekscan_PEM_03_BT_EAUD_AA_20240215_2527259
301429,388112,WP_NationalInstruments_29_DN_AC_20240215_2332707
301429,388108,WS_Epson_PEM_05_DN_EAUD_AC_20240216_2575060
301429,388094,WS_MultipleClients_PEM_07_DN_EAUD_ND_20240215_2538800
301429,388078,WP_Husky_PEM_06_PT_EAUD_ND_20240215_2537859
301429,387934,Tom S Test
301429,387837,WS_MultipleClients_PEM_03_PBS_EAUD_AA_20240215_2462703
301429,387836,WP_INDOMIM_PEM_05_MDDI_EAUD_AC_20240215_2540685
301429,387827,WP_Thrillworks_PEM_06_MDDI_EAUD_AA_20240215_2531409
301429,387816,WS_Parametric_PEM_01_BT_EAUD_KP_20240215_2187800
301429,387803,1280303601: 24_CUS_3rd_PD_Stephen Gould_20240220
301429,387094,1285222362: 24_CUS_3rd_DN_Boston Micro Fabrication_20240215_AND
301429,387092,WP_Heartland_PEM_17_PD_EAUD_AC_20240214_2119052
301429,387090,1244276429: 21_CUS_3rd_PBS_REMBE_20240215_OR
301429,387087,1244276429: 21_CUS_3rd_PBS_REMBE_20240215_AND
301429,387086,1240315598: 21_CUS_3rd_MDDI_NPE-PlasticsIndustryAssociation_20240214_TopUp
301429,387076,1240315598: 21_CUS_3rd_MDDI_NPE-PlasticsIndustryAssociation_20240214
301429,386915,WS_Epson_PEM_04_DN_EAUD_AC_20240214_2575060
301429,386833,WS_Lumafield_PEM_03_BT_EAUD_AC_20240214_2575604
301429,386831,WS_MultipleClients_PEM_03_MDDI_EAUD_ND_20240214_2536750
301429,386820,Count Request_MikeP_Dewesoft_02132024
301429,386791,WP_Formerra_PEM_07_MDDI_EAUD_KP_20240214_2504283
301429,386091,1237341450: 21_CUS_3rd_PD_NPE -Barter_20240206_V2
301429,386088,WP_Husky_PEM_05_PT_EAUD_ND_20240213_2537859
301429,386086,1245221382: 21_CUS_3rd_BT_TA Instruments Waters_20240213_OR
301429,386074,1245221382: 21_CUS_3rd_BT_TA Instruments Waters_20240213_AND
301429,386065,WP_NationalInstruments_28_DN_AC_20240213_2332707
301429,386017,WP_IgusInc_PEM_04_DN_EAUD_ND_20240213_2535814
301429,385995,SM_IME_Test1
301429,385793,WP_INDOMIM_PEM_04_MDDI_EAUD_AC_20240213_2540685
301429,385779,WS_ParkerHannafin_PEM_01_MDDI_EAUD_AC_20240213_2612002
301429,383405,WP_BSI_PEM_12_MDDI_EAUD_KP_20230210_2420732
301429,383404,Count Request_MikeP_ACSAerospace_02092024
301429,383403,WP_Formerra_PEM_06_MDDI_EAUD_KP_20240209_2504283
301429,383396,WP_Heartland_21_PT_EAUD_KP_20240209_2485100
301429,382702,WS_Lumafield_PEM_02_BT_EAUD_AC_20240209_2575604
301429,382685,WS_MultipleClients_PEM_06_DN_EAUD_ND_20240212_2538800
301429,382623,WP_Maxon_PEM_06_MDDI_EAUD_ND_20240212_2378072
301429,381725,WS_MultipleClients_PEM_05_DN_EAUD_ND_20240208_2538800
301429,381722,WP_NationalInstruments_27_DN_AC_20240209_2332707
301429,381708,WP_Heartland_PEM_16_PD_EAUD_AC_20240209_2119052
301429,381389,Vince Rescues Mary Again
301429,381383,WP_BenchmarkElectronics_02_MDDI_EAUD_AA_XX_2589808_020824
301429,381364,WP_INDOMIM_PEM_03_MDDI_EAUD_AC_20240208_2540685
301429,380674,WP_IgusInc_PEM_03_DN_EAUD_ND_20240209_2535814
301429,380671,Media - Demographics Test
301429,380667,Count Request_TimS_BT_PBS Demo Overlap_02062024_OR_Overlapping Contacts
301429,380666,Count Request_TimS_BT_PBS Demo Overlap_02062024_AND_Overlapping Contacts
301429,380659,Count Request_TimS_BT_PBS Demo Overlap_02062024_AND
301429,380658,Count Request_TimS_BT_PBS Demo Overlap_02062024_OR
301429,380656,WP_Heartland_PEM_15_PD_EAUD_AC_20240207_2119052
301429,380650,Count Request_TimS_PBS_BT Demo Overlap_02062024_OR
301429,380643,WS_MultipleClients_PEM_02_MDDI_EAUD_ND_20240209_2536750
301429,380582,Count Request_TimS_PBS_BT Demo Overlap_02062024
301429,380556,Battery Tech Subscribers_All NLs
301429,380515,Count Request_TimS_BT_PBS Demo Overlap_02062024
301429,380400,WP_NationalInstruments_26_DN_AC_20240207_2332707
301429,380390,Test
301429,380388,WP_Husky_PEM_04_PT_EAUD_ND_20240207_2537859
301429,380380,1288913216: 24_CUS_3rd_BT_Carl Zeiss Industrial Quality Solutions_20240208_AND
301429,380373,1292315965:  24_CUS_3rd_BT_MG Chemicals_20240207_AND
301429,379705,WP_IgusInc_PEM_02_DN_EAUD_ND_20240207_2535814
301429,379678,1238654199: 21_CUS_3rd_PT_NPE_20240206
301429,379676,1237341450: 21_CUS_3rd_PD_NPE -Barter_20240206
301429,379668,WP_INDOMIM_PEM_02_MDDI_EAUD_AC_20240206_2540685
301429,379667,1254736621: 24_CUS_3rd_PBS_Dynamic Air_20240206_AND
301429,379666,1166855015: 21_CUS_3rd_QMED_Lumenous Device Technologies_20240206_OR
301429,379658,1166855015: 21_CUS_3rd_QMED_Lumenous Device Technologies_20240206_AND
301429,379500,WS_MultipleClients_PEM_04_DN_EAUD_ND_20240206_2538800
301429,377097,1290697581: 24_CUS_3rd_BT_Revelation Machinery_20240205_AND
301429,377095,1270206347: 24_CUS_3rd_MDDI_R.S. Hughes_20240205_OR
301429,377094,1270206347: 24_CUS_3rd_MDDI_R.S. Hughes_20240205_AND
301429,376838,WP_Heartland_20_PT_EAUD_KP_20240206_2485100
301429,376834,WP_Maxon_PEM_05_MDDI_EAUD_ND_20240206_2378072
301429,376832,WP_Thrillworks_PEM_04_MDDI_EAUD_AA_20240203_2531409
301429,376822,WP_Husky_PEM_03_PT_EAUD_ND_20240205_2537859
301429,376820,WS_MultipleClients_PEM_01_MDDI_EAUD_ND_20240205_2536750
301429,376812,WP_Formerra_PEM_05_MDDI_EAUD_KP_20240206_2504283
301429,376193,WP_BSI_PEM_11_MDDI_EAUD_KP_20230205_2420732
301429,375895,WP_Heartland_19_PT_EAUD_KP_20240202_2485100
301429,375280,WS_MultipleClients_PEM_03_DN_EAUD_ND_20240202_2538800
301429,375275,WP_Heartland_PEM_14_PD_EAUD_AC_20240201_2119052
301429,375235,BattEU 2024_Porsche Consulting List
301429,374999,WP_BenchmarkElectronics_01_MDDI_EAUD_AA_XX_2589808_020224 WP_BenchmarkElectronics_01_MDDI_EAUD_AA_XX_2589808_020224
301429,374990,1258215761: 21_CUS_3rd_BT_Shimadzu Scientific_20240206_OR2
301429,374988,WP_Maxon_PEM_04_MDDI_EAUD_ND_20240201_2378072
301429,374974,WS_OmronAmericas_PEM_04_MDDI_EAUD_KP_20240204_2516684
301429,374966,1258215761: 21_CUS_3rd_BT_Shimadzu Scientific_20240206_AND
301429,374963,WP_Formerra_PEM_04_MDDI_EAUD_KP_20240202_2504283
301429,374962,WP_INDOMIM_PEM_01_MDDI_EAUD_AC_20240201_2540685
301429,374953,WP_Thrillworks_PEM_03_MDDI_EAUD_AA_20240201_2531409
301429,374253,WP_IgusInc_PEM_01_DN_EAUD_ND_20240201_2535814
301429,374246,IM_MDDI_CPHI_Averna_Jan2024
301429,373958,WP_Heartland_18_PT_EAUD_KP_20240131_2485100
301429,373287,EG_MultipleClients_PEM_01_MDDI_EAUD_TR_20240130_2513204
301429,373286,WP_BSI_PEM_10_MDDI_EAUD_KP_20230131_2420732
301429,373017,Detroit 2024_CFS_BT_Past Speakers_2023
301429,373016,WP_Heartland_PEM_13_PD_EAUD_AC_20240130_2119052
301429,372985,WP_NationalInstruments_24_DN_AC_20240130_2332707
301429,372978,1267857192: 24_CUS_3rd_PT_HuskyInjectionMoldingSytems_20240130_AND
301429,372976,WS_MultipleClients_PEM_04_PBS_EAUD_KP_20240130_2462701
301429,372967,WS_OmronAmericas_PEM_03_MDDI_EAUD_KP_20240130_2516684
301429,370841,EG_MultipleClients_PEM_01_DN_EAUD_TR_20240129_2513204
301429,370818,Count Request_BrianB_Bright Volt_01262024_AND
301429,370744,WP_Husky_PEM_01_PT_EAUD_ND_20240129_2537859
301429,370559,Count Request_MikeP_Zeiss_01262024_OR
301429,370558,Count Request_MikeP_Zeiss_01262024AND
301429,369954,WP_Maxon_PEM_03_MDDI_EAUD_ND_20240129_2378072
301429,369951,WP_Heartland_17_PT_EAUD_KP_20240127_2485100
301429,369949,WS_MultipleClients_PEM_02_DN_EAUD_ND_20240130_2538800
301429,369943,WS_MultipleClients_PEM_01_DN_EAUD_ND_20240126_2538800
301429,369687,BattEU 2024_ATT_EHV_WebProspects_Clicked Housing Link
301429,369686,BattEU 2024_ATT_BT_WebProspects_Clicked Housing Link
301429,369685,BattEU 2024_ATT_EHV_WebProspects_Coming From IME Pages
301429,369684,BattEU 2024_ATT_BT_WebProspects_Coming From IME Pages
301429,369683,BattEU 2024_ATT_EHV_WebProspects_EHV EU Stay 1.5 Minutes
301429,369682,BattEU 2024_ATT_BT_WebProspects_BattEU Stay 1.5 Minutes
301429,369681,WS_OmronAmericas_PEM_02_MDDI_EAUD_KP_20240126_2516684
301429,369680,BattEU 2024_ATT_EHV_WebProspects_Homepage + Travel/Attend Pages
301429,369679,BattEU 2024_ATT_BT_WebProspects_Homepage + Travel/Attend Pages
301429,369678,BattEU 2024_ATT_EHV_WebProspects_EHV EU pages more than once
301429,369677,BattEU 2024_ATT_BT_WebProspects_BattEU pages more than once
301429,369672,2023 H1 Design News Mid-Range Email Only
301429,369037,CBN - Target Test
301429,369025,1274810656: 24_CUS_3rd_QMED_Plitek_20240130_AND
301429,369022,WP_Lumafield_PEM_02_BT_EAUD_AC_20240129_2576852
301429,369019,Count Request_PaulW_QMED_Plitek_01242024_OR
301429,369017,Count Request_PaulW_QMED_Plitek_01242024_AND
301429,369016,WP_NationalInstruments_23_DN_AC_20240126_2332707
301429,368995,CLT_SecantGroup_PEM_01_MDDI_EAUD_TR_013123_2566370
301429,368977,WS_MultipleClients_PEM_03_PBS_EAUD_KP_20240126_2462701
301429,368735,WP_Heartland_PEM_12_PD_EAUD_AC_20240125_2119052
301429,368731,WP_BSI_PEM_09_MDDI_EAUD_KP_20230126_2420732
301429,368701,WP_Thrillworks_PEM_02_MDDI_EAUD_AA_20240125_2531409
301429,368691,WP_Formerra_PEM_03_MDDI_EAUD_KP_20240125_2504283
301429,368060,MDDI_DN_Maxon_ContentSurround_01232024
301429,368023,WP_NationalInstruments_22_DN_AC_20240124_2332707
301429,367796,WP_Heartland_16_PT_EAUD_KP_20240124_2485100
301429,367767,WP_Maxon_PEM_02_MDDI_EAUD_ND_20240124_2378072
301429,367758,WS_OmronAmericas_PEM_01_MDDI_EAUD_KP_20240124_2516684
301429,367467,Unknown to Known (Topic)
301429,367466,Unknown to Known (Brand)
301429,367154,1189777694: 21_CUS_3rd_PBS_BBI International_20240125_AND
301429,367149,1274994792: 24_CUS_3rd_BT_Vaisala Inc._20240124_AND
301429,367147,1269149315: 24_CUS_3rd_PBS_NationalBulkEquipment_20240123_OR
301429,367146,1269149315: 24_CUS_3rd_PBS_NationalBulkEquipment_20240123_AND
301429,367143,1271640419: 24_CUS_3rd_MD+DI_FAULHABER MICROMO_20240123_OR
301429,367141,1271640419: 24_CUS_3rd_MD+DI_FAULHABER MICROMO_20240123_AND
301429,367137,Count Request_MikeP_Bepex_V2_01222024_OR
301429,367136,Count Request_MikeP_Bepex_V2_01222024_AND
301429,367117,MDDI Call List 012224
301429,367114,BattEU2024_ATT_EHV_Wide Prospects_V2
301429,367083,BattEU2024_ATT_BT_Wide Prospects_V3
301429,367075,BattEU2024_ATT_BT_Wide Prospects_V2
301429,366822,2023 H1 Design News Apex Email Only
301429,366818,WS_Husky_PEM_09_PT_EAUD_AC_20240123_2537857
301429,366817,WP_Thrillworks_PEM_01_MDDI_EAUD_AA_20240123_2531409
301429,366768,Texas 2024_CFS_IME Newsletter Subscribers
301429,366766,WP_BSI_PEM_08_MDDI_EAUD_KP_20230123_2420732
301429,366765,Texas 2024_CFS_IME Alumni_2019-2023
301429,364513,Emails without transactions MLW & VF <333333
301429,364209,WP_Formerra_PEM_02_MDDI_EAUD_KP_20240122_2504283
301429,363487,WS_MultipleClients_PEM_02_PBS_EAUD_KP_20240123_2462701
301429,363404,Count Request_DougR_ATX West 2024_01182024
301429,363241,Bug Check
301429,363239,VF & MLW Defacto SFDC Records
301429,363238,WP_Maxon_PEM_01_MDDI_EAUD_ND_20240119_2378072
301429,363237,VF & MLW Audience Transaction Records
301429,363231,AJ SF test
301429,363229,BattEU2024_ATT_BT_Proximity
301429,363225,BattEU2024_ATT_EHV_VICs
301429,363222,BattEU2024_ATT_BT_VICs
301429,363217,BattEU2024_ATT_EHV_Wide Prospects
301429,363215,BattEU2024_ATT_BT_Wide Prospects
301429,363209,BattEU2024_ATT_EHV_Qualified Prospects
301429,362498,BattEU2024_ATT_BT_Qualified Prospects
301429,362497,BattEU2024_ATT_EVT_Media Newsletter
301429,362496,BattEU2024_ATT_BT_Media Newsletters
301429,362495,BattEU2024_ATT_EVT_Non-Verified_2023
301429,362494,BattEU2024_ATT_BT_Non-Verified_2023
301429,362493,BattEU2024_ATT_EVT_Alumni_EVTNA_2021-2023
301429,362490,BattEU2024_ATT_EVT_Alumni_Digital_2020-2022
301429,362479,Count Request_MikeP_Bepex_01172024_AND
301429,362475,WS_MultipleClients_PEM_05_PBS_EAUD_ND_20240118_2408516
301429,362474,WP_Formerra_PEM_01_MDDI_EAUD_KP_20240122_2504283
301429,362473,Count Request_NauM_Medical Battery Interest_Anaheim 2024_01172024
301429,362213,WP_Igus_PEM_10_DN_EAUD_AA_XX_2020979_20240119
301429,362207,WP_Heartland_15_PT_EAUD_KP_20230119_2485100
301429,362169,WP_BSI_PEM_07_MDDI_EAUD_KP_20230119_2420732
301429,362115,1283462010: 24_CUS_3rd_PD_TauberArons_20240118_OR
301429,361392,Count Request_TonyM_NBE_01162024_No Optionals
301429,361387,Count Request_TonyM_NBE_01162024_AllSelects
301429,361384,MDDI Faulhaber Call List 011624
301429,361383,MDDI Formerra Call List 011624
301429,361340,WP_Heartland_PEM_11_PD_EAUD_AC_20240117_2119052
301429,361180,WP_NationalInstruments_21_DN_AC_20240117_2332707
301429,361097,1258294370: 24_CUS_3rd_MD+DI_Biocoat  Inc._20240117_OR
301429,361094,1258294370: 24_CUS_3rd_MD+DI_Biocoat  Inc._20240117_AND
301429,361068,Count Request_JeffM_PD_Ionix_01162024_OR
301429,361063,WP_Igus_PEM_09_DN_EAUD_AA_XX_2020979_20240117
301429,361060,Count Request_JeffM_PD_Ionix_01162024_AND
301429,361052,WP_Heartland_14_PT_EAUD_KP_20230117_2485100
301429,361043,WS_Husky_PEM_06_PT_EAUD_AC_20240117_2537857
301429,361039,Count Request_MikeP_Vaisala_0162024_AND
301429,357633,2WP_BSI_PEM_06_MDDI_EAUD_KP_20230116_2420732
301429,357631,WP_BSI_PEM_06_MDDI_EAUD_KP_20230116_2420732
301429,357616,WP_AmadaTech_PEM_08_BT_EAUD_AA_20240116_2311903
301429,357002,WS_MultipleClients_PEM_04_PBS_EAUD_ND_20240116_2408516
301429,357000,WS_WindRiver_PEM_22_DN_AC_20240112_2408697
301429,356707,BattEU2024_ATT_BT_Alumni_BatteryNA_2021-2023
301429,356706,KEMA Known 1-11-24
301429,356695,BattEU2024_ATT_BT_Alumni_Digital_2020-2022
301429,356694,BattEU2024_ATT_EHV_Alumni_Conf_2023
301429,355949,IME South_ATT_MD&M_Proximity
301429,355944,WP_Heartland_PEM_10_PD_EAUD_AC_20240112_2119052
301429,355917,BattEU2024_ATT_BT_Alumni_Conf_2023
301429,355914,BattEU2024_ATT_EHV_Alumni_Conf_2019-2022
301429,355912,BattEU2024_ATT_BT_Alumni_Conf_2019-2022
301429,355909,BattEU2024_ATT_EHV_Alumni_Expo_2019-2023
301429,355907,BattEU2024_ATT_BT_Alumni_Expo_2019-2023
301429,355906,WS_Husky_PEM_05_PT_EAUD_AC_20240111_2537857
301429,355893,IME South_ATT_WebProspect_Clicked Housing Link_Known
301429,355892,IME South_ATT_WebProspects_Coming from IME/Media pages_Known
301429,355891,IME South_ATT_WebProspect_Any page 1.5 minutes_Known
301429,355890,IME South_ATT_WebProspects_Homepage_Travel_Attend_Known
301429,355889,IME South_ATT_WebProspects_South pages more than once_Known
301429,355879,Count Request_DougR_Cybersecurity_Students_Location_01102024
301429,355752,Job title exclusions
301429,355727,WP_AmadaTech_PEM_07_BT_EAUD_AA_20240111_2311903
301429,355649,WP_BSI_PEM_05_MDDI_EAUD_KP_20230111_2420732
301429,355645,WP_NationalInstruments_20_DN_AC_20240111_2332707
301429,355599,WP_Heartland_13_PT_EAUD_KP_20230111_2485100
